"IndivYr","Date","AvgGShrub"
"140680-14",2014-08-03,402.33452607683
"140680-14",2014-08-04,359.202603413894
"140680-14",2014-08-05,236.260613583964
"140680-14",2014-08-06,13.0133277967327
"140680-14",2014-08-07,2.05482077971283
"140680-14",2014-08-08,2.80132287090659
"140680-14",2014-08-09,38.5313543761267
"140680-14",2014-08-10,54.7732165367463
"140680-14",2014-08-11,89.2578661192599
"140680-14",2014-08-12,6.87407232379997
"140680-14",2014-08-13,9.13003805698988
"140680-14",2014-08-14,150.973232787116
"140680-14",2014-08-15,631.481860707953
"140680-14",2014-08-16,351.905817415199
"140680-14",2014-08-17,188.732974722381
"140680-14",2014-08-18,364.280426925959
"140680-14",2014-08-19,416.055708833041
"140680-14",2014-08-20,278.582161443207
"140680-14",2014-08-21,263.691017050458
"140680-14",2014-08-22,520.673243016381
"140680-14",2014-08-23,587.719330975736
"140680-14",2014-08-24,387.196304991604
"140680-14",2014-08-25,198.837560603209
"140680-14",2014-08-26,244.919660571164
"140680-14",2014-08-27,227.02490416767
"140680-14",2014-08-28,290.418212462351
"140680-14",2014-08-29,271.941370257817
"140680-14",2014-08-30,91.9027244032495
"140680-14",2014-08-31,204.021787859088
"140710-14",2014-07-01,32.0208771714251
"140710-14",2014-07-02,65.2317833241908
"140710-14",2014-07-03,6.884070005376
"140710-14",2014-07-04,3.21884476993762
"140710-14",2014-07-05,15.8012537581327
"140710-14",2014-07-06,10.5750693059563
"140710-14",2014-07-07,3.31228801780481
"140710-14",2014-07-08,8.56685274273172
"140710-14",2014-07-09,14.6244919892192
"140710-14",2014-07-10,2.50992876136161
"140710-14",2014-07-11,14.5018479741001
"140710-14",2014-07-12,4.46596004851691
"140710-14",2014-07-13,15.3107910128117
"140710-14",2014-07-14,48.2021480233777
"140710-14",2014-07-15,10.3034606038842
"140710-14",2014-07-16,8.65616834792313
"140710-14",2014-07-17,7.45305260882335
"140710-14",2014-07-18,6.32342179628817
"140710-14",2014-07-19,14.0560922292027
"140710-14",2014-07-20,25.2441650870504
"140710-14",2014-07-21,8.1640600122217
"140710-14",2014-07-22,12.9116144657397
"140710-14",2014-07-23,11.2151264576617
"140710-14",2014-07-24,9.79639397840806
"140710-14",2014-07-25,10.4455044038645
"140710-14",2014-07-26,21.5973810021021
"140710-14",2014-07-27,13.5124252100907
"140710-14",2014-07-28,20.1997146783565
"140710-14",2014-07-29,13.1266455387672
"140710-14",2014-07-30,29.7874878934916
"140710-14",2014-07-31,33.3294666753384
"140710-14",2014-08-01,57.705637050204
"140710-14",2014-08-02,23.9502156144018
"140710-14",2014-08-03,5.10237619630432
"140710-14",2014-08-04,0.757337992535438
"140710-14",2014-08-05,1.72055904980832
"140710-14",2014-08-06,34.3844354156943
"140710-14",2014-08-07,16.6800699607364
"140710-14",2014-08-08,12.3006997950276
"140710-14",2014-08-09,52.3982559837483
"140710-14",2014-08-10,6.57713274572599
"140710-14",2014-08-11,48.328801021373
"140710-14",2014-08-12,33.9713041160933
"140710-14",2014-08-13,20.8798385853539
"140710-14",2014-08-14,0.0809209562764471
"140710-14",2014-08-15,39.1190439795099
"140710-14",2014-08-16,2.94499150882979
"140710-14",2014-08-17,27.1378582722771
"140710-14",2014-08-18,54.0726335701208
"140710-14",2014-08-19,40.2549301840361
"140710-14",2014-08-20,4.24160134045001
"140710-14",2014-08-21,35.3999134283825
"140710-14",2014-08-22,0.415944843961669
"140710-14",2014-08-23,1.6070579329596
"140710-14",2014-08-24,26.9008187231016
"140710-14",2014-08-25,1.39018679804339
"140710-14",2014-08-26,0.71064432481776
"140710-14",2014-08-27,39.2827787962438
"140710-14",2014-08-28,4.24621584313668
"140710-14",2014-08-29,44.7668824339279
"140710-14",2014-08-30,5.72741136279074
"140710-14",2014-08-31,0.104944213039047
"140800-14",2014-07-01,86.4615102713578
"140800-14",2014-07-02,87.4967089459601
"140800-14",2014-07-03,96.1901452685154
"140800-14",2014-07-04,68.2842275698808
"140800-14",2014-07-05,71.1529599821439
"140800-14",2014-07-06,131.058397629167
"140800-14",2014-07-07,124.430402109088
"140800-14",2014-07-08,72.696195557089
"140800-14",2014-07-09,20.738211226971
"140800-14",2014-07-10,115.105929068351
"140800-14",2014-07-11,139.86889581517
"140800-14",2014-07-12,98.2415043980844
"140800-14",2014-07-13,86.3406460932966
"140800-14",2014-07-14,87.2907435252571
"140800-14",2014-07-15,82.8219555382551
"140800-14",2014-07-16,71.1737636294441
"140800-14",2014-07-17,89.4191739183156
"140800-14",2014-07-18,41.1532843815203
"140800-14",2014-07-19,104.40580302792
"140800-14",2014-07-20,223.787496375719
"140800-14",2014-07-21,686.470948163801
"140800-14",2014-07-22,712.5343174921
"140800-14",2014-07-23,351.052093822573
"140800-14",2014-07-24,57.7426079328457
"140800-14",2014-07-25,46.6696412626668
"140800-14",2014-07-26,77.3424621876428
"140800-14",2014-07-27,66.8875018753811
"140800-14",2014-07-28,99.7125432208884
"140800-14",2014-07-29,104.610863626556
"140800-14",2014-07-30,66.7712077486721
"140800-14",2014-07-31,62.1933321485025
"140800-14",2014-08-01,29.6434014096819
"140800-14",2014-08-02,480.108051537017
"140800-14",2014-08-03,328.366139184379
"140800-14",2014-08-04,71.5129016104443
"140800-14",2014-08-05,110.619332589768
"140800-14",2014-08-06,48.2080587379068
"140800-14",2014-08-07,55.947705764333
"140800-14",2014-08-08,65.6520746463261
"140800-14",2014-08-09,51.813462325513
"140800-14",2014-08-10,44.6070158479943
"140800-14",2014-08-11,488.984927833047
"140800-14",2014-08-12,230.296029983397
"140800-14",2014-08-13,248.603476538175
"140800-14",2014-08-14,463.570862570786
"140800-14",2014-08-15,138.169945219109
"140800-14",2014-08-16,24.4093835078799
"140800-14",2014-08-17,108.801415821403
"140800-14",2014-08-18,100.125403298048
"140800-14",2014-08-19,71.3200692855587
"140800-14",2014-08-20,63.5060438022822
"140800-14",2014-08-21,108.163072853597
"140800-14",2014-08-22,100.151255854919
"140800-14",2014-08-23,117.439130251444
"140800-14",2014-08-24,244.170071032256
"140800-14",2014-08-25,48.7713251696746
"140800-14",2014-08-26,414.896854744574
"140800-14",2014-08-27,358.07847760847
"140800-14",2014-08-28,33.3283519961478
"140800-14",2014-08-29,481.185273729782
"140800-14",2014-08-30,377.196151908181
"140800-14",2014-08-31,301.719744946855
"140850-14",2014-07-01,43.5241793091708
"140850-14",2014-07-02,121.824818869587
"140850-14",2014-07-03,62.8155904019288
"140850-14",2014-07-04,56.6447636093803
"140850-14",2014-07-05,9.69269000796842
"140850-14",2014-07-06,50.7613739453735
"140850-14",2014-07-07,74.3294755012349
"140850-14",2014-07-08,15.7452997045466
"140850-14",2014-07-09,35.2498429803821
"140850-14",2014-07-10,19.9156290707522
"140850-14",2014-07-11,64.9764121750152
"140850-14",2014-07-12,12.9527881875214
"140850-14",2014-07-13,44.5023899503814
"140850-14",2014-07-14,96.7579858915971
"140850-14",2014-07-15,19.8803618525351
"140850-14",2014-07-16,107.209387474026
"140850-14",2014-07-17,84.3576955738436
"140850-14",2014-07-18,60.8296667117457
"140850-14",2014-07-19,52.660921540732
"140850-14",2014-07-20,47.7187767500406
"140850-14",2014-07-21,83.2274253897479
"140850-14",2014-07-22,100.325622169411
"140850-14",2014-07-23,97.6653586873085
"140850-14",2014-07-24,16.9587369796468
"140850-14",2014-07-25,46.2408611748016
"140850-14",2014-07-26,103.040614712585
"140850-14",2014-07-27,105.394594048616
"140850-14",2014-07-28,35.9721723956571
"140850-14",2014-07-29,69.5084734164316
"140850-14",2014-07-30,16.6849359387432
"140850-14",2014-07-31,52.3516874177549
"140850-14",2014-08-01,56.3240438586265
"140850-14",2014-08-02,84.7969002982297
"140850-14",2014-08-03,113.15115824295
"140850-14",2014-08-04,393.928382587483
"140850-14",2014-08-05,273.33267711459
"140850-14",2014-08-06,151.524289434475
"140850-14",2014-08-07,35.4729472939248
"140850-14",2014-08-08,38.6615024688244
"140850-14",2014-08-09,18.0622015312751
"140850-14",2014-08-10,53.062537721742
"140850-14",2014-08-11,157.981763429096
"140850-14",2014-08-12,68.9001453569348
"140850-14",2014-08-13,132.211483151061
"140850-14",2014-08-14,175.110816309852
"140850-14",2014-08-15,36.2268016852209
"140850-14",2014-08-16,136.863391631951
"140850-14",2014-08-17,122.897724133316
"140850-14",2014-08-18,41.3478624269079
"140850-14",2014-08-19,5.18334638110717
"140850-14",2014-08-20,167.72496935469
"140850-14",2014-08-21,168.56176543838
"140850-14",2014-08-22,211.470520758165
"140850-14",2014-08-23,26.6369354685352
"140850-14",2014-08-24,48.8121379640698
"140850-14",2014-08-25,104.538266579025
"140850-14",2014-08-26,93.5022347033301
"140850-14",2014-08-27,117.553692578055
"140850-14",2014-08-28,15.434144396462
"140850-14",2014-08-29,203.818303312225
"140850-14",2014-08-30,6.64695064297146
"140850-14",2014-08-31,135.787634341661
"140890-14",2014-07-01,10.0362726328131
"140890-14",2014-07-02,0.0715490643058882
"140890-14",2014-07-03,60.8875866273681
"140890-14",2014-07-04,209.586042301082
"140890-14",2014-07-05,162.211968870537
"140890-14",2014-07-06,3.62333223559389
"140890-14",2014-07-07,4.33529143496221
"140890-14",2014-07-08,0.156857009163234
"140890-14",2014-07-09,1.34092337273006
"140890-14",2014-07-10,4.30992951671231
"140890-14",2014-07-11,19.8453069617831
"140890-14",2014-07-12,47.154797112645
"140890-14",2014-07-13,35.2689268169626
"140890-14",2014-07-14,59.7529058611564
"140890-14",2014-07-15,14.2281520371753
"140890-14",2014-07-16,2.04106497270096
"140890-14",2014-07-17,11.1110460326405
"140890-14",2014-07-18,0.0891260004629716
"140890-14",2014-07-19,4.0565741230471
"140890-14",2014-07-20,2.3610620063524
"140890-14",2014-07-21,2.10203360022274
"140890-14",2014-07-22,0.317589192483873
"140890-14",2014-07-23,2.00662966565035
"140890-14",2014-07-24,1.01975788907105
"140890-14",2014-07-25,0.0727139369143513
"140890-14",2014-07-26,28.4761675543706
"140890-14",2014-07-27,155.627472889349
"140890-14",2014-07-28,72.8606502703474
"140890-14",2014-07-29,10.0427139976052
"140890-14",2014-07-30,4.80096307218757
"140890-14",2014-07-31,1.20287565650997
"140890-14",2014-08-01,31.2652326796257
"140890-14",2014-08-02,17.2158863190667
"140890-14",2014-08-03,6.02639393601922
"140890-14",2014-08-04,0.883259949273075
"140890-14",2014-08-05,206.712535722123
"140890-14",2014-08-06,14.6696248401641
"140890-14",2014-08-07,3.67266134432365
"140890-14",2014-08-08,3.7651984636114
"140890-14",2014-08-09,3.90886786796497
"140890-14",2014-08-10,3.6843022809006
"140890-14",2014-08-11,3.70989976592845
"140890-14",2014-08-12,7.44635279445854
"140890-14",2014-08-13,272.133671655787
"140890-14",2014-08-14,9.72108621914501
"140890-14",2014-08-15,72.5727114717825
"140890-14",2014-08-16,554.900916312843
"140890-14",2014-08-17,271.11261998985
"140890-14",2014-08-18,193.406266920719
"140890-14",2014-08-19,227.631750575751
"140890-14",2014-08-20,284.186774814644
"140890-14",2014-08-21,40.2902002733266
"140890-14",2014-08-22,41.5471581464821
"140890-14",2014-08-23,165.298535474547
"140890-14",2014-08-24,383.718108740612
"140890-14",2014-08-25,378.066919185359
"140890-14",2014-08-26,609.406642742965
"140890-14",2014-08-27,180.998945923451
"140890-14",2014-08-28,37.3927991609894
"140890-14",2014-08-29,313.325067613348
"140890-14",2014-08-30,164.42823016335
"140890-14",2014-08-31,58.7688622545604
"140900-14",2014-07-01,30.5327305511689
"140900-14",2014-07-02,0.0792926864740025
"140900-14",2014-07-03,14.4924696956699
"140900-14",2014-07-04,1.90704434697679
"140900-14",2014-07-05,8.12622223802228
"140900-14",2014-07-06,80.2535219599834
"140900-14",2014-07-07,25.7581911612472
"140900-14",2014-07-08,45.3073083085451
"140900-14",2014-07-09,48.0448203927794
"140900-14",2014-07-10,38.3755001858685
"140900-14",2014-07-11,130.015929067794
"140900-14",2014-07-12,5.69675135941288
"140900-14",2014-07-13,4.17952783382433
"140900-14",2014-07-14,10.7998421894057
"140900-14",2014-07-15,54.0255672617475
"140900-14",2014-07-16,20.1397531795714
"140900-14",2014-07-17,20.2380909953328
"140900-14",2014-07-18,23.9098419866163
"140900-14",2014-07-19,1.26382350365957
"140900-14",2014-07-20,3.19136518187257
"140900-14",2014-07-21,0.126107180825839
"140900-14",2014-07-22,0.151287473305223
"140900-14",2014-07-23,0.480731879670867
"140900-14",2014-07-24,1.08654739815679
"140900-14",2014-07-25,0.0670605464706092
"140900-14",2014-07-26,30.8324807970859
"140900-14",2014-07-27,80.3715895321938
"140900-14",2014-07-28,51.4919936037649
"140900-14",2014-07-29,0.0745436676615849
"140900-14",2014-07-30,0.524237438373335
"140900-14",2014-07-31,11.4211371072016
"140900-14",2014-08-01,31.9117679835858
"140900-14",2014-08-02,0.0984977371046336
"140900-14",2014-08-03,2.6425331648943
"140900-14",2014-08-04,0.146648208105767
"140900-14",2014-08-05,2.60896253566772
"140900-14",2014-08-06,0.0832084841304257
"140900-14",2014-08-07,0.128680860597025
"140900-14",2014-08-08,1.20389262011238
"140900-14",2014-08-09,2.40012398608592
"140900-14",2014-08-10,6.50803223347333
"140900-14",2014-08-11,15.3728093591727
"140900-14",2014-08-12,3.75076159373616
"140900-14",2014-08-13,1.14270690822804
"140900-14",2014-08-14,1.62299086470971
"140900-14",2014-08-15,2.25712706519634
"140900-14",2014-08-16,1.39337440803854
"140900-14",2014-08-17,2.5013379209207
"140900-14",2014-08-18,4.01673651196407
"140900-14",2014-08-19,25.8442015897446
"140900-14",2014-08-20,2.00286464945051
"140900-14",2014-08-21,1.17803975619352
"140900-14",2014-08-22,0.767043164903285
"140900-14",2014-08-23,0.0800345024166357
"140900-14",2014-08-24,3.470141838403
"140900-14",2014-08-25,0.335351478568604
"140900-14",2014-08-26,12.6222981416771
"140900-14",2014-08-27,130.568256811217
"140900-14",2014-08-28,128.002408649896
"140900-14",2014-08-29,24.3532217363094
"140900-14",2014-08-30,0.500852983553184
"140900-14",2014-08-31,0.0941221879627339
"140910-14",2014-07-01,3.76032271935241
"140910-14",2014-07-02,97.4544197708049
"140910-14",2014-07-03,123.131617371567
"140910-14",2014-07-04,16.3369988645423
"140910-14",2014-07-05,24.5360910029591
"140910-14",2014-07-06,24.5616384920027
"140910-14",2014-07-07,10.5439281427935
"140910-14",2014-07-08,34.8720282857765
"140910-14",2014-07-09,59.1435628839197
"140910-14",2014-07-10,156.48159033697
"140910-14",2014-07-11,6.16458167726586
"140910-14",2014-07-12,7.45518125779278
"140910-14",2014-07-13,89.4687645010521
"140910-14",2014-07-14,34.4176546819387
"140910-14",2014-07-15,97.9852584522465
"140910-14",2014-07-16,12.8994859414899
"140910-14",2014-07-17,169.590777646639
"140910-14",2014-07-18,167.373344102076
"140910-14",2014-07-19,163.799801850654
"140910-14",2014-07-20,59.1077101568516
"140910-14",2014-07-21,64.3516678003713
"140910-14",2014-07-22,9.97648025786669
"140910-14",2014-07-23,30.746072133986
"140910-14",2014-07-24,68.6597263721868
"140910-14",2014-07-25,63.4875021689865
"140910-14",2014-07-26,32.7986049237293
"140910-14",2014-07-27,20.3780074486784
"140910-14",2014-07-28,42.3599594190854
"140910-14",2014-07-29,202.915546516658
"140910-14",2014-07-30,12.5629985687934
"140910-14",2014-07-31,78.138189228746
"140910-14",2014-08-01,79.0493424907052
"140910-14",2014-08-02,5.04303592024934
"140910-14",2014-08-03,77.0781561107033
"140910-14",2014-08-04,41.7074203492807
"140910-14",2014-08-05,54.3837154262737
"140910-14",2014-08-06,72.9731429150107
"140910-14",2014-08-07,49.1966484296054
"140910-14",2014-08-08,50.5933912533303
"140910-14",2014-08-09,43.2125211047925
"140910-14",2014-08-10,36.9952765090715
"140910-14",2014-08-11,24.668600643472
"140910-14",2014-08-12,47.1261187931685
"140910-14",2014-08-13,65.1360118502361
"140910-14",2014-08-14,298.01901713011
"140910-14",2014-08-15,230.787224258054
"140910-14",2014-08-16,102.666766608442
"140910-14",2014-08-17,16.1744415394022
"140910-14",2014-08-18,54.3990786444109
"140910-14",2014-08-19,122.030749278616
"140910-14",2014-08-20,92.7832303189415
"140910-14",2014-08-21,60.0560521076773
"140910-14",2014-08-22,25.5342387200492
"140910-14",2014-08-23,33.0721712982081
"140910-14",2014-08-24,5.76144003334948
"140910-14",2014-08-25,121.839800562591
"140910-14",2014-08-26,41.2725300779525
"140910-14",2014-08-27,76.7760084813888
"140910-14",2014-08-28,159.428470866165
"140910-14",2014-08-29,30.6810573263426
"140910-14",2014-08-30,26.3140646958371
"140910-14",2014-08-31,204.374726092319
"140920-14",2014-07-01,1.02019628034529
"140920-14",2014-07-02,13.7082579011666
"140920-14",2014-07-03,49.372971662194
"140920-14",2014-07-04,24.0253636121674
"140920-14",2014-07-05,20.9489971053508
"140920-14",2014-07-06,4.29256181727513
"140920-14",2014-07-07,13.0282232384956
"140920-14",2014-07-08,20.4214463719967
"140920-14",2014-07-09,28.8293185877268
"140920-14",2014-07-10,45.7216785603423
"140920-14",2014-07-11,14.7629347373461
"140920-14",2014-07-12,53.4928452824399
"140920-14",2014-07-13,31.2990983327563
"140920-14",2014-07-14,23.3400911260539
"140920-14",2014-07-15,98.4007456650765
"140920-14",2014-07-16,27.1473834913971
"140920-14",2014-07-17,10.5069639967398
"140920-14",2014-07-18,4.96534348349053
"140920-14",2014-07-19,42.4412365487692
"140920-14",2014-07-20,73.1389152851216
"140920-14",2014-07-21,155.576933101968
"140920-14",2014-07-22,222.18083449212
"140920-14",2014-07-23,10.1196025061287
"140920-14",2014-07-24,35.1221811116262
"140920-14",2014-07-25,104.866733597289
"140920-14",2014-07-26,87.1903754385732
"140920-14",2014-07-27,27.6151244206423
"140920-14",2014-07-28,1.11608688905387
"140920-14",2014-07-29,0.371349637327491
"140920-14",2014-07-30,0.135080096974176
"140920-14",2014-07-31,0.125818149605911
"140920-14",2014-08-01,0.287489800364157
"140920-14",2014-08-02,0.765750959302543
"140920-14",2014-08-03,0.138601722990746
"140920-14",2014-08-04,5.97529550841791
"140920-14",2014-08-05,2.94424417137351
"140920-14",2014-08-06,20.0295429851497
"140920-14",2014-08-07,10.1644602811082
"140920-14",2014-08-08,2.68361618278239
"140920-14",2014-08-09,1.05926606503312
"140920-14",2014-08-10,0.334496511315167
"140920-14",2014-08-11,11.6363947686083
"140920-14",2014-08-12,34.5014741011331
"140920-14",2014-08-13,15.6112879123898
"140920-14",2014-08-14,43.8958897068067
"140920-14",2014-08-15,81.5529919630846
"140920-14",2014-08-16,12.834590075384
"140920-14",2014-08-17,9.03358978815648
"140920-14",2014-08-18,14.4362632086488
"140920-14",2014-08-19,4.22129733189088
"140920-14",2014-08-20,28.8916958932275
"140920-14",2014-08-21,65.0660198739616
"140920-14",2014-08-22,53.0467569159094
"140920-14",2014-08-23,10.5288602001237
"140920-14",2014-08-24,5.69419951913677
"140920-14",2014-08-25,12.9990401306705
"140920-14",2014-08-26,7.27897471627148
"140920-14",2014-08-27,20.6223100878452
"140920-14",2014-08-28,12.0145494335013
"140920-14",2014-08-29,14.552816824416
"140920-14",2014-08-30,11.5401587882638
"140920-14",2014-08-31,3.76655022029028
"140940-14",2014-07-01,0.312310082462669
"140940-14",2014-07-02,0.281319707978289
"140940-14",2014-07-03,0.0777486796338387
"140940-14",2014-07-04,1.09103544770946
"140940-14",2014-07-05,1.9299646801072
"140940-14",2014-07-06,1.73405224097223
"140940-14",2014-07-07,2.54286706267582
"140940-14",2014-07-08,0.113751069098329
"140940-14",2014-07-09,0.201762055519489
"140940-14",2014-07-10,0.248191455441376
"140940-14",2014-07-11,29.447914130523
"140940-14",2014-07-12,0.128407195264803
"140940-14",2014-07-13,14.6264525072384
"140940-14",2014-07-14,1.04052811790928
"140940-14",2014-07-15,0.186875050841352
"140940-14",2014-07-16,0.12252598103156
"140940-14",2014-07-17,0.105144863441428
"140940-14",2014-07-18,0.33562043110134
"140940-14",2014-07-19,0.186327364582262
"140940-14",2014-07-20,11.5104658579739
"140940-14",2014-07-21,18.645084686862
"140940-14",2014-07-22,4.74076245292195
"140940-14",2014-07-23,29.4706882341962
"140940-14",2014-07-24,12.2226753769571
"140940-14",2014-07-25,10.5924125155089
"140940-14",2014-07-26,6.56066370357902
"140940-14",2014-07-27,43.745237358784
"140940-14",2014-07-28,19.668807501128
"140940-14",2014-07-29,70.7098143806075
"140940-14",2014-07-30,26.7929089059265
"140940-14",2014-07-31,7.62472948855311
"140940-14",2014-08-01,2.90237067099289
"140940-14",2014-08-02,54.679269117781
"140940-14",2014-08-03,9.2634451661622
"140940-14",2014-08-04,2.94881008847304
"140940-14",2014-08-05,218.583228864408
"140940-14",2014-08-06,13.6004759222073
"140940-14",2014-08-07,4.14504284801256
"140940-14",2014-08-08,4.10471693029921
"140940-14",2014-08-09,5.27611310307942
"140940-14",2014-08-10,4.10170166101488
"140940-14",2014-08-11,5.22146372412965
"140940-14",2014-08-12,9.57068981879092
"140940-14",2014-08-13,54.1280634301492
"140940-14",2014-08-14,19.8546272854587
"140940-14",2014-08-15,5.81567823460822
"140940-14",2014-08-16,8.45591960430608
"140940-14",2014-08-17,61.1623878289327
"140940-14",2014-08-18,23.2936535776446
"140940-14",2014-08-19,9.01400620092452
"140940-14",2014-08-20,11.3453671709687
"140940-14",2014-08-21,16.9139770498494
"140940-14",2014-08-22,5.79189290120771
"140940-14",2014-08-23,2.61988666549396
"140940-14",2014-08-24,0.185286248344997
"140940-14",2014-08-25,25.1153512096243
"140940-14",2014-08-26,27.1652048492197
"140940-14",2014-08-27,0.0886703598402141
"140940-14",2014-08-28,42.6137748263968
"140940-14",2014-08-29,0.0476604692049362
"140940-14",2014-08-30,0.0686358837620341
"140940-14",2014-08-31,0.0596554354925128
"140960-14",2014-07-01,19.7090559871358
"140960-14",2014-07-02,17.2678911240903
"140960-14",2014-07-03,31.903022275172
"140960-14",2014-07-04,14.8323472840198
"140960-14",2014-07-05,5.60786775531616
"140960-14",2014-07-06,32.8588853228225
"140960-14",2014-07-07,30.6356721500897
"140960-14",2014-07-08,47.5140977644723
"140960-14",2014-07-09,13.622944466063
"140960-14",2014-07-10,30.1098701525903
"140960-14",2014-07-11,68.4514034129266
"140960-14",2014-07-12,18.1948602979753
"140960-14",2014-07-13,15.2777910487575
"140960-14",2014-07-14,11.9209582140056
"140960-14",2014-07-15,4.97302185140057
"140960-14",2014-07-16,11.0787641152204
"140960-14",2014-07-17,8.11378580406602
"140960-14",2014-07-18,6.97973886435341
"140960-14",2014-07-19,6.71058944947728
"140960-14",2014-07-20,14.8379224672044
"140960-14",2014-07-21,13.0719440601974
"140960-14",2014-07-22,10.7569143880691
"140960-14",2014-07-23,3.90249847962883
"140960-14",2014-07-24,10.4673653559931
"140960-14",2014-07-25,11.7343427044753
"140960-14",2014-07-26,10.8134332371378
"140960-14",2014-07-27,12.1695287383681
"140960-14",2014-07-28,15.7114963687727
"140960-14",2014-07-29,8.58175815222793
"140960-14",2014-07-30,43.8835989477819
"140960-14",2014-07-31,27.9954858321582
"140960-14",2014-08-01,4.63526310124468
"140960-14",2014-08-02,11.953606597184
"140960-14",2014-08-03,0.991142637758463
"140960-14",2014-08-04,0.532724724204362
"140960-14",2014-08-05,18.370729412757
"140960-14",2014-08-06,21.2214004855123
"140960-14",2014-08-07,23.9009387527072
"140960-14",2014-08-08,39.9326145884954
"140960-14",2014-08-09,12.0268121674267
"140960-14",2014-08-10,0.607509671108764
"140960-14",2014-08-11,17.9509486757858
"140960-14",2014-08-12,0.303569530831149
"140960-14",2014-08-13,18.0718528274821
"140960-14",2014-08-14,33.7492209643232
"140960-14",2014-08-15,16.6489285679467
"140960-14",2014-08-16,1.15329527439597
"140960-14",2014-08-17,25.6734615570115
"140960-14",2014-08-18,31.2319736993332
"140960-14",2014-08-19,31.8492900942953
"140960-14",2014-08-20,0.833302348995725
"140960-14",2014-08-21,11.6062231390774
"140960-14",2014-08-22,0.535646110188257
"140960-14",2014-08-23,15.8486277894717
"140960-14",2014-08-24,0.597229258944639
"140960-14",2014-08-25,2.39773240394122
"140960-14",2014-08-26,0.652573177418539
"140960-14",2014-08-27,39.8695645605754
"140960-14",2014-08-28,2.53340207493996
"140960-14",2014-08-29,4.97170504982376
"140960-14",2014-08-30,4.83672570310257
"140960-14",2014-08-31,1.07360004890277
"140980-14",2014-07-01,222.48353251942
"140980-14",2014-07-02,101.662155926813
"140980-14",2014-07-03,72.5600907477886
"140980-14",2014-07-04,5.40161893122128
"140980-14",2014-07-05,5.27301773571575
"140980-14",2014-07-06,5.06277936839859
"140980-14",2014-07-07,7.60836144300362
"140980-14",2014-07-08,4.31652885658912
"140980-14",2014-07-09,5.67092323943426
"140980-14",2014-07-10,11.3738659012833
"140980-14",2014-07-11,5.16147861834182
"140980-14",2014-07-12,93.0966953696231
"140980-14",2014-07-13,35.8705964767957
"140980-14",2014-07-14,110.815135702917
"140980-14",2014-07-15,161.225454043517
"140980-14",2014-07-16,76.9862981354801
"140980-14",2014-07-17,101.978326750698
"140980-14",2014-07-18,88.1967775542565
"140980-14",2014-07-19,96.5035223704087
"140980-14",2014-07-20,122.318482743196
"140980-14",2014-07-21,99.5640883431462
"140980-14",2014-07-22,139.102426826067
"140980-14",2014-07-23,227.146162437339
"140980-14",2014-07-24,122.492336103644
"140980-14",2014-07-25,148.724470022173
"140980-14",2014-07-26,71.291817664705
"140980-14",2014-07-27,204.92554587355
"140980-14",2014-07-28,38.7662645582771
"140980-14",2014-07-29,199.756334714712
"140980-14",2014-07-30,117.053440436819
"140980-14",2014-07-31,51.1911924609104
"140980-14",2014-08-01,105.923474461782
"140980-14",2014-08-02,16.6750690310101
"140980-14",2014-08-03,165.96838987327
"140980-14",2014-08-04,54.0216721597203
"140980-14",2014-08-05,13.9786038744671
"140980-14",2014-08-06,43.9530448014408
"140980-14",2014-08-07,158.130628605882
"140980-14",2014-08-08,147.461371260242
"140980-14",2014-08-09,116.444562937886
"140980-14",2014-08-10,26.0652518753569
"140980-14",2014-08-11,123.07749301517
"140980-14",2014-08-12,176.168601996571
"140980-14",2014-08-13,175.38765338598
"140980-14",2014-08-14,18.7814038238577
"140980-14",2014-08-15,5.14413981302463
"140980-14",2014-08-16,27.8095689260403
"140980-14",2014-08-17,3.66106997760956
"140980-14",2014-08-18,21.2372064270728
"140980-14",2014-08-19,253.774008709821
"140980-14",2014-08-20,156.438761863635
"140980-14",2014-08-21,131.384429914156
"140980-14",2014-08-22,30.6234805891265
"140980-14",2014-08-23,63.0919110914934
"140980-14",2014-08-24,94.5284194728688
"140980-14",2014-08-25,136.915296384719
"140980-14",2014-08-26,39.1805605603774
"140980-14",2014-08-27,68.7867762779296
"140980-14",2014-08-28,78.1198751372245
"140980-14",2014-08-29,115.94163985259
"140980-14",2014-08-30,173.116436159792
"140980-14",2014-08-31,271.909150786042
"141000-14",2014-07-01,34.104101992049
"141000-14",2014-07-02,9.51429306486384
"141000-14",2014-07-03,17.566553987597
"141000-14",2014-07-04,29.3921809184176
"141000-14",2014-07-05,44.6006034042727
"141000-14",2014-07-06,37.1219618553506
"141000-14",2014-07-07,48.1296051714691
"141000-14",2014-07-08,13.7449633783358
"141000-14",2014-07-09,14.4224724843136
"141000-14",2014-07-10,7.34826092032436
"141000-14",2014-07-11,4.72416731831357
"141000-14",2014-07-12,7.08628867850576
"141000-14",2014-07-13,25.5830330430811
"141000-14",2014-07-14,15.4177869614699
"141000-14",2014-07-15,6.98390708739692
"141000-14",2014-07-16,1.63303784237826
"141000-14",2014-07-17,14.4915628479869
"141000-14",2014-07-18,4.66432362569594
"141000-14",2014-07-19,3.11917312221128
"141000-14",2014-07-20,9.96596498723504
"141000-14",2014-07-21,59.1682031404714
"141000-14",2014-07-22,13.6579312791021
"141000-14",2014-07-23,12.8398245101585
