"IndivYr","Date","AvgGHerb"
"140680-14",2014-07-31,14.0170684270568
"140680-14",2014-08-01,13.5576059454205
"140680-14",2014-08-02,7.16784449953435
"140680-14",2014-08-03,1.44739671201168
"140680-14",2014-08-04,3.26050825308572
"140680-14",2014-08-05,4.24491103534886
"140680-14",2014-08-06,28.2685094809905
"140680-14",2014-08-07,40.3030349068504
"140680-14",2014-08-08,41.338115775417
"140680-14",2014-08-09,14.7360644623784
"140680-14",2014-08-10,17.8932269461995
"140680-14",2014-08-11,13.9498147612819
"140680-14",2014-08-12,32.2969972567324
"140680-14",2014-08-13,27.4822626727718
"140680-14",2014-08-14,22.0703816051686
"140680-14",2014-08-15,1.30645591515227
"140680-14",2014-08-16,1.65635336765052
"140680-14",2014-08-17,2.35278221338519
"140680-14",2014-08-18,0.941162619407337
"140680-14",2014-08-19,0.897535900332001
"140680-14",2014-08-20,4.38070991185842
"140680-14",2014-08-21,1.51155760107385
"140680-14",2014-08-22,2.49860148900421
"140680-14",2014-08-23,1.86321284546749
"140680-14",2014-08-24,2.67093987836912
"140680-14",2014-08-25,2.79704945836054
"140680-14",2014-08-26,2.61046001607221
"140680-14",2014-08-27,5.84266132432342
"140680-14",2014-08-28,2.50483487632423
"140680-14",2014-08-29,3.10369680527196
"140680-14",2014-08-30,2.72489455229181
"140680-14",2014-08-31,1.62212056795904
"140710-14",2014-07-01,21.264759840453
"140710-14",2014-07-02,13.8756289811542
"140710-14",2014-07-03,16.763308167699
"140710-14",2014-07-04,17.8536389311689
"140710-14",2014-07-05,12.4671363290873
"140710-14",2014-07-06,12.093360137807
"140710-14",2014-07-07,19.2887819502743
"140710-14",2014-07-08,15.3934263989752
"140710-14",2014-07-09,13.3393376616174
"140710-14",2014-07-10,18.8962820233783
"140710-14",2014-07-11,17.1212945744102
"140710-14",2014-07-12,21.6541206167863
"140710-14",2014-07-13,13.1638843811552
"140710-14",2014-07-14,11.122477196774
"140710-14",2014-07-15,19.217313245785
"140710-14",2014-07-16,15.9080407646282
"140710-14",2014-07-17,10.2542229855334
"140710-14",2014-07-18,12.058241855103
"140710-14",2014-07-19,6.89056563959935
"140710-14",2014-07-20,7.12963585548662
"140710-14",2014-07-21,16.2194703125277
"140710-14",2014-07-22,13.585061446242
"140710-14",2014-07-23,17.6069689670425
"140710-14",2014-07-24,20.8510799053589
"140710-14",2014-07-25,13.7098809140876
"140710-14",2014-07-26,16.7065894448873
"140710-14",2014-07-27,18.15720675653
"140710-14",2014-07-28,10.3911756908745
"140710-14",2014-07-29,10.1516100426886
"140710-14",2014-07-30,6.39482550845166
"140710-14",2014-07-31,3.31437917127013
"140710-14",2014-08-01,10.0165056314318
"140710-14",2014-08-02,7.30298057768763
"140710-14",2014-08-03,20.822738073559
"140710-14",2014-08-04,35.1525020884487
"140710-14",2014-08-05,28.3462092082557
"140710-14",2014-08-06,21.0177894750134
"140710-14",2014-08-07,23.4991346170567
"140710-14",2014-08-08,13.2340501247248
"140710-14",2014-08-09,25.7290785616087
"140710-14",2014-08-10,27.3095376807054
"140710-14",2014-08-11,15.7474899395256
"140710-14",2014-08-12,20.1065041227369
"140710-14",2014-08-13,25.4575628600705
"140710-14",2014-08-14,35.6380860005457
"140710-14",2014-08-15,26.2637548637924
"140710-14",2014-08-16,23.3531259209413
"140710-14",2014-08-17,30.9545163099416
"140710-14",2014-08-18,30.1893534524298
"140710-14",2014-08-19,24.5827526660519
"140710-14",2014-08-20,30.1747789425869
"140710-14",2014-08-21,25.6445046694025
"140710-14",2014-08-22,31.527539879523
"140710-14",2014-08-23,17.5388473611213
"140710-14",2014-08-24,23.3489067487422
"140710-14",2014-08-25,35.948103497711
"140710-14",2014-08-26,28.8598333877491
"140710-14",2014-08-27,30.9525094780364
"140710-14",2014-08-28,26.698561960523
"140710-14",2014-08-29,22.4081306008221
"140710-14",2014-08-30,27.2118416446286
"140710-14",2014-08-31,28.8207182152687
"140800-14",2014-07-01,5.90555320614868
"140800-14",2014-07-02,4.99182208789828
"140800-14",2014-07-03,7.6847175551745
"140800-14",2014-07-04,10.4428221369869
"140800-14",2014-07-05,21.7816667108427
"140800-14",2014-07-06,8.24638773550859
"140800-14",2014-07-07,11.396653881107
"140800-14",2014-07-08,7.78771548784447
"140800-14",2014-07-09,10.1530984099404
"140800-14",2014-07-10,18.7815190824354
"140800-14",2014-07-11,5.67937087445717
"140800-14",2014-07-12,7.49885290459321
"140800-14",2014-07-13,13.5118156895655
"140800-14",2014-07-14,9.51057104459238
"140800-14",2014-07-15,9.69985919756697
"140800-14",2014-07-16,19.2817966199978
"140800-14",2014-07-17,7.09614580520157
"140800-14",2014-07-18,21.2679342198356
"140800-14",2014-07-19,8.70402498509437
"140800-14",2014-07-20,11.6218624218815
"140800-14",2014-07-21,12.6767067639966
"140800-14",2014-07-22,13.4831857384616
"140800-14",2014-07-23,11.4908182272435
"140800-14",2014-07-24,25.54601999027
"140800-14",2014-07-25,18.7408724567102
"140800-14",2014-07-26,24.2938244431712
"140800-14",2014-07-27,10.7973501703558
"140800-14",2014-07-28,6.51533244873648
"140800-14",2014-07-29,11.0852666028665
"140800-14",2014-07-30,4.10945072253327
"140800-14",2014-07-31,7.64759987396585
"140800-14",2014-08-01,20.245937246456
"140800-14",2014-08-02,18.4423820152427
"140800-14",2014-08-03,11.931802791235
"140800-14",2014-08-04,5.2341929714121
"140800-14",2014-08-05,5.88628604413821
"140800-14",2014-08-06,19.9991533966902
"140800-14",2014-08-07,12.9899872136596
"140800-14",2014-08-08,9.15831242163941
"140800-14",2014-08-09,21.9937201447349
"140800-14",2014-08-10,15.9552139822425
"140800-14",2014-08-11,8.00195083668904
"140800-14",2014-08-12,13.5663671794757
"140800-14",2014-08-13,18.4831881477886
"140800-14",2014-08-14,12.4109444365446
"140800-14",2014-08-15,10.5292972944522
"140800-14",2014-08-16,16.6489796177705
"140800-14",2014-08-17,9.33466037525262
"140800-14",2014-08-18,4.74145523230635
"140800-14",2014-08-19,12.1855698966351
"140800-14",2014-08-20,6.61461321781467
"140800-14",2014-08-21,3.82205614394513
"140800-14",2014-08-22,3.59519737635796
"140800-14",2014-08-23,4.37494979574549
"140800-14",2014-08-24,17.8241266192251
"140800-14",2014-08-25,12.7603305265873
"140800-14",2014-08-26,17.7172198772174
"140800-14",2014-08-27,14.0018252203781
"140800-14",2014-08-28,8.04034046336481
"140800-14",2014-08-29,10.5005578138301
"140800-14",2014-08-30,6.42467248151262
"140800-14",2014-08-31,10.983904334359
"140850-14",2014-07-01,9.53573064577565
"140850-14",2014-07-02,9.22874289425798
"140850-14",2014-07-03,11.7787963306715
"140850-14",2014-07-04,12.1466926876565
"140850-14",2014-07-05,24.2554657491029
"140850-14",2014-07-06,9.06582756926125
"140850-14",2014-07-07,7.7190333204635
"140850-14",2014-07-08,18.3072479079477
"140850-14",2014-07-09,17.5511782391953
"140850-14",2014-07-10,19.7165990829028
"140850-14",2014-07-11,19.7791452918307
"140850-14",2014-07-12,16.493374538078
"140850-14",2014-07-13,10.7104642849295
"140850-14",2014-07-14,7.23830016850984
"140850-14",2014-07-15,13.0618582777527
"140850-14",2014-07-16,16.3108520182279
"140850-14",2014-07-17,12.2431959563449
"140850-14",2014-07-18,13.6661517825596
"140850-14",2014-07-19,2.54510496830492
"140850-14",2014-07-20,10.1481090384097
"140850-14",2014-07-21,9.19875078061173
"140850-14",2014-07-22,8.40237164488609
"140850-14",2014-07-23,6.26115777130056
"140850-14",2014-07-24,11.2051328787113
"140850-14",2014-07-25,7.05503820612518
"140850-14",2014-07-26,5.471192798004
"140850-14",2014-07-27,7.46604980416117
"140850-14",2014-07-28,14.4603766489684
"140850-14",2014-07-29,10.5992164088562
"140850-14",2014-07-30,13.2380630577586
"140850-14",2014-07-31,2.5616562790616
"140850-14",2014-08-01,9.55652046943952
"140850-14",2014-08-02,10.024249568545
"140850-14",2014-08-03,17.1332235587737
"140850-14",2014-08-04,3.16151633680893
"140850-14",2014-08-05,6.82048523812571
"140850-14",2014-08-06,11.2022102201432
"140850-14",2014-08-07,10.8652223954407
"140850-14",2014-08-08,9.13384963877934
"140850-14",2014-08-09,12.6292524346389
"140850-14",2014-08-10,10.4159913367368
"140850-14",2014-08-11,3.5387732204769
"140850-14",2014-08-12,9.06851485162965
"140850-14",2014-08-13,5.13503552726791
"140850-14",2014-08-14,3.32093821626011
"140850-14",2014-08-15,8.31896150213169
"140850-14",2014-08-16,10.4165764724092
"140850-14",2014-08-17,7.75631080967958
"140850-14",2014-08-18,18.2066455627709
"140850-14",2014-08-19,11.0589456280704
"140850-14",2014-08-20,3.1622025264844
"140850-14",2014-08-21,4.59377428306787
"140850-14",2014-08-22,4.87364679470637
"140850-14",2014-08-23,14.0940143458666
"140850-14",2014-08-24,8.26360641247475
"140850-14",2014-08-25,6.83589589188953
"140850-14",2014-08-26,4.63940470540106
"140850-14",2014-08-27,4.61688019539695
"140850-14",2014-08-28,4.77920260979439
"140850-14",2014-08-29,4.52224189822065
"140850-14",2014-08-30,12.7379963098555
"140850-14",2014-08-31,4.43498418671122
"140890-14",2014-07-01,30.1427169781601
"140890-14",2014-07-02,40.1704841876066
"140890-14",2014-07-03,42.9226863526373
"140890-14",2014-07-04,30.6624817132961
"140890-14",2014-07-05,26.1400486549602
"140890-14",2014-07-06,20.8531838261419
"140890-14",2014-07-07,32.6719626337251
"140890-14",2014-07-08,31.6975751167228
"140890-14",2014-07-09,29.9701748852648
"140890-14",2014-07-10,29.2267227975069
"140890-14",2014-07-11,27.3193316026732
"140890-14",2014-07-12,17.8243198693651
"140890-14",2014-07-13,19.5071318345801
"140890-14",2014-07-14,25.2505311653616
"140890-14",2014-07-15,18.2448411013718
"140890-14",2014-07-16,23.4936204887238
"140890-14",2014-07-17,22.441125534605
"140890-14",2014-07-18,36.9235096830257
"140890-14",2014-07-19,30.1633750901803
"140890-14",2014-07-20,29.914430639333
"140890-14",2014-07-21,38.4843147444752
"140890-14",2014-07-22,37.109682469897
"140890-14",2014-07-23,38.731301400844
"140890-14",2014-07-24,43.2146177283921
"140890-14",2014-07-25,47.4545822798231
"140890-14",2014-07-26,35.4283826990659
"140890-14",2014-07-27,31.3600173860797
"140890-14",2014-07-28,39.720870306276
"140890-14",2014-07-29,9.5048362761013
"140890-14",2014-07-30,10.1109801970329
"140890-14",2014-07-31,17.0964341102589
"140890-14",2014-08-01,9.18106992522752
"140890-14",2014-08-02,33.0474767911
"140890-14",2014-08-03,12.3057985813712
"140890-14",2014-08-04,12.347668224536
"140890-14",2014-08-05,6.18343606591949
"140890-14",2014-08-06,16.058696225126
"140890-14",2014-08-07,22.9859697395347
"140890-14",2014-08-08,14.8472376594153
"140890-14",2014-08-09,49.1322765790266
"140890-14",2014-08-10,18.6712603221015
"140890-14",2014-08-11,10.3621325884732
"140890-14",2014-08-12,7.30156365211904
"140890-14",2014-08-13,8.2743256333274
"140890-14",2014-08-14,19.4017197352678
"140890-14",2014-08-15,21.4544882842262
"140890-14",2014-08-16,7.65613706695819
"140890-14",2014-08-17,10.5640289266195
"140890-14",2014-08-18,13.4056512465405
"140890-14",2014-08-19,20.9480500100749
"140890-14",2014-08-20,5.50114084220986
"140890-14",2014-08-21,1.48463697414655
"140890-14",2014-08-22,1.13868325558489
"140890-14",2014-08-23,3.20934994579993
"140890-14",2014-08-24,13.9639114013141
"140890-14",2014-08-25,20.0170416056325
"140890-14",2014-08-26,8.39438692070854
"140890-14",2014-08-27,25.0731577656783
"140890-14",2014-08-28,25.5856021509322
"140890-14",2014-08-29,15.8840828289975
"140890-14",2014-08-30,19.0457670893553
"140890-14",2014-08-31,6.65352531611319
"140900-14",2014-07-01,32.1537500649372
"140900-14",2014-07-02,41.3140912947139
"140900-14",2014-07-03,31.6236456273798
"140900-14",2014-07-04,31.3852251256756
"140900-14",2014-07-05,23.8053900333596
"140900-14",2014-07-06,38.2597582857181
"140900-14",2014-07-07,28.5370231687682
"140900-14",2014-07-08,17.4235382402674
"140900-14",2014-07-09,33.451325166081
"140900-14",2014-07-10,33.0811484405808
"140900-14",2014-07-11,30.1391408594549
"140900-14",2014-07-12,4.87193851849283
"140900-14",2014-07-13,3.38355814696526
"140900-14",2014-07-14,2.39757442468764
"140900-14",2014-07-15,6.05548683135619
"140900-14",2014-07-16,17.7824380723379
"140900-14",2014-07-17,24.7330337341984
"140900-14",2014-07-18,23.3306088217758
"140900-14",2014-07-19,37.292573437908
"140900-14",2014-07-20,33.1498607048253
"140900-14",2014-07-21,32.6092451334388
"140900-14",2014-07-22,39.6947886867122
"140900-14",2014-07-23,44.8961138114331
"140900-14",2014-07-24,40.2748331133578
"140900-14",2014-07-25,44.9497990785522
"140900-14",2014-07-26,30.6783204179845
"140900-14",2014-07-27,37.0113038064046
"140900-14",2014-07-28,42.7336144929932
"140900-14",2014-07-29,44.1574796711732
"140900-14",2014-07-30,35.1497727444808
"140900-14",2014-07-31,36.3909204032338
"140900-14",2014-08-01,29.9921776528044
"140900-14",2014-08-02,36.1976899639826
"140900-14",2014-08-03,34.8540749371421
"140900-14",2014-08-04,34.4912312313971
"140900-14",2014-08-05,37.7053056265085
"140900-14",2014-08-06,38.2000298938006
"140900-14",2014-08-07,45.238043225437
"140900-14",2014-08-08,36.7721563736644
"140900-14",2014-08-09,30.8928058474754
"140900-14",2014-08-10,27.4211042088333
"140900-14",2014-08-11,28.4833146722035
"140900-14",2014-08-12,28.1023484080234
"140900-14",2014-08-13,35.9422817050323
"140900-14",2014-08-14,25.0625951124369
"140900-14",2014-08-15,32.8445146935779
"140900-14",2014-08-16,36.7558907788633
"140900-14",2014-08-17,32.8463722186559
"140900-14",2014-08-18,34.2484298307136
"140900-14",2014-08-19,29.4046000489527
"140900-14",2014-08-20,33.9241949559163
"140900-14",2014-08-21,34.978288326083
"140900-14",2014-08-22,39.4571278650363
"140900-14",2014-08-23,44.9198327031832
"140900-14",2014-08-24,31.3911543512835
"140900-14",2014-08-25,29.9418027249195
"140900-14",2014-08-26,35.9129655785163
"140900-14",2014-08-27,31.292372713377
"140900-14",2014-08-28,23.8624563716162
"140900-14",2014-08-29,36.2625181245576
"140900-14",2014-08-30,34.1592762996749
"140900-14",2014-08-31,39.8712942078114
"140910-14",2014-07-01,6.37753483755515
"140910-14",2014-07-02,7.07357598251632
"140910-14",2014-07-03,3.40403652456859
"140910-14",2014-07-04,9.57050074747783
"140910-14",2014-07-05,18.6241921900519
"140910-14",2014-07-06,22.9338703405236
"140910-14",2014-07-07,22.0284559284913
"140910-14",2014-07-08,24.9047366890952
"140910-14",2014-07-09,28.3776403472562
"140910-14",2014-07-10,4.00114663144363
"140910-14",2014-07-11,28.5631951761064
"140910-14",2014-07-12,25.5273989811726
"140910-14",2014-07-13,26.9014078768617
"140910-14",2014-07-14,18.5645554090773
"140910-14",2014-07-15,19.3126114494692
"140910-14",2014-07-16,28.9289254553683
"140910-14",2014-07-17,17.2326167887188
"140910-14",2014-07-18,4.62136389039352
"140910-14",2014-07-19,16.695461034776
"140910-14",2014-07-20,15.7562271275393
"140910-14",2014-07-21,19.0677653492597
"140910-14",2014-07-22,15.8639488843479
"140910-14",2014-07-23,30.4409280308798
"140910-14",2014-07-24,27.3456194023855
"140910-14",2014-07-25,28.584421141399
"140910-14",2014-07-26,12.3336953665931
"140910-14",2014-07-27,11.5984931310831
"140910-14",2014-07-28,8.99782959265314
"140910-14",2014-07-29,7.3223291083117
"140910-14",2014-07-30,10.0740865222974
"140910-14",2014-07-31,9.81177038949451
"140910-14",2014-08-01,12.1918733583736
"140910-14",2014-08-02,16.7916277723635
"140910-14",2014-08-03,9.08628763890705
"140910-14",2014-08-04,5.92766736021869
"140910-14",2014-08-05,3.86187562066887
"140910-14",2014-08-06,6.94727081720177
"140910-14",2014-08-07,6.7242197492612
"140910-14",2014-08-08,10.5917545410145
"140910-14",2014-08-09,5.60349128758444
"140910-14",2014-08-10,5.89299159637837
"140910-14",2014-08-11,9.17601025963239
"140910-14",2014-08-12,11.9520169451265
"140910-14",2014-08-13,8.99221770431186
"140910-14",2014-08-14,5.70224966992732
"140910-14",2014-08-15,6.63087826539162
"140910-14",2014-08-16,5.7624572374708
"140910-14",2014-08-17,13.8016158076178
"140910-14",2014-08-18,11.1395686732603
"140910-14",2014-08-19,6.05106485983766
"140910-14",2014-08-20,3.90831897949117
"140910-14",2014-08-21,6.93879797010469
"140910-14",2014-08-22,8.55260079912317
"140910-14",2014-08-23,14.3049741821576
"140910-14",2014-08-24,21.3423502142917
"140910-14",2014-08-25,20.3099195324592
"140910-14",2014-08-26,6.46194755490218
"140910-14",2014-08-27,5.90460292591913
"140910-14",2014-08-28,5.47035256271085
"140910-14",2014-08-29,11.4021705544869
"140910-14",2014-08-30,14.5052048797091
"140910-14",2014-08-31,6.71367781953253
"140920-14",2014-07-01,25.7022102371986
"140920-14",2014-07-02,23.579059313036
"140920-14",2014-07-03,21.288406852947
"140920-14",2014-07-04,14.6674274409013
"140920-14",2014-07-05,4.68459355114115
"140920-14",2014-07-06,11.2849564684665
"140920-14",2014-07-07,23.7007721033894
"140920-14",2014-07-08,24.9219413945051
"140920-14",2014-07-09,15.5337885176898
"140920-14",2014-07-10,6.84089472336387
"140920-14",2014-07-11,24.1079547644794
"140920-14",2014-07-12,18.2160322060427
"140920-14",2014-07-13,16.9022922945161
"140920-14",2014-07-14,9.60317251946782
"140920-14",2014-07-15,3.81114388547401
"140920-14",2014-07-16,22.6642479082285
"140920-14",2014-07-17,19.688423761794
"140920-14",2014-07-18,17.6406170130414
"140920-14",2014-07-19,11.3194722683606
"140920-14",2014-07-20,6.35125852449405
"140920-14",2014-07-21,5.12208527053873
"140920-14",2014-07-22,2.94204861368573
"140920-14",2014-07-23,1.66205689601646
"140920-14",2014-07-24,3.22407000532634
"140920-14",2014-07-25,10.0510691045211
"140920-14",2014-07-26,5.9750029751588
"140920-14",2014-07-27,24.4437602655119
"140920-14",2014-07-28,31.7669580264261
"140920-14",2014-07-29,37.6977814044046
"140920-14",2014-07-30,29.2837687946662
"140920-14",2014-07-31,43.8133150434757
"140920-14",2014-08-01,33.7051020238289
"140920-14",2014-08-02,29.4536975008454
"140920-14",2014-08-03,31.7728166390771
"140920-14",2014-08-04,28.172423330267
"140920-14",2014-08-05,24.2280751884165
"140920-14",2014-08-06,32.1614284797483
"140920-14",2014-08-07,25.0198106000386
"140920-14",2014-08-08,21.173384024226
"140920-14",2014-08-09,18.4817992515265
"140920-14",2014-08-10,28.4327057702849
"140920-14",2014-08-11,20.3105440045344
"140920-14",2014-08-12,8.03447489146123
"140920-14",2014-08-13,14.9563908688083
"140920-14",2014-08-14,11.3005132529892
"140920-14",2014-08-15,13.8883903474161
"140920-14",2014-08-16,19.1303139977595
"140920-14",2014-08-17,24.8877828715726
"140920-14",2014-08-18,27.0964121824848
"140920-14",2014-08-19,27.966442192925
"140920-14",2014-08-20,20.6488816506368
"140920-14",2014-08-21,13.4586256885145
"140920-14",2014-08-22,7.53327578898248
"140920-14",2014-08-23,15.8073488023194
"140920-14",2014-08-24,27.7106894875109
"140920-14",2014-08-25,25.4160259417596
"140920-14",2014-08-26,27.0225729336961
"140920-14",2014-08-27,19.8860086177124
"140920-14",2014-08-28,14.2453577026389
"140920-14",2014-08-29,17.0500790883067
"140920-14",2014-08-30,12.3175375292514
"140920-14",2014-08-31,24.327573643673
"140940-14",2014-07-01,9.84339563921194
"140940-14",2014-07-02,10.6389331528356
"140940-14",2014-07-03,37.0031513559324
"140940-14",2014-07-04,21.418303173634
"140940-14",2014-07-05,20.2125113124692
"140940-14",2014-07-06,20.4849654502697
"140940-14",2014-07-07,22.9334543171149
"140940-14",2014-07-08,31.9500565690309
"140940-14",2014-07-09,28.0513530267936
"140940-14",2014-07-10,28.7969913663497
"140940-14",2014-07-11,19.5234332028982
"140940-14",2014-07-12,30.1194731905133
"140940-14",2014-07-13,24.195048292673
"140940-14",2014-07-14,20.2757858837411
"140940-14",2014-07-15,34.1299164615477
"140940-14",2014-07-16,34.7777241737846
"140940-14",2014-07-17,35.0135936227957
"140940-14",2014-07-18,27.80752123696
"140940-14",2014-07-19,35.1318460352638
"140940-14",2014-07-20,30.8587221337371
"140940-14",2014-07-21,40.5846736506012
"140940-14",2014-07-22,35.3343618701831
"140940-14",2014-07-23,29.1824682082823
"140940-14",2014-07-24,21.8173513584451
"140940-14",2014-07-25,28.3045774852326
"140940-14",2014-07-26,17.8220370816895
"140940-14",2014-07-27,7.17579495538695
"140940-14",2014-07-28,27.6102745481929
"140940-14",2014-07-29,13.5303864687448
"140940-14",2014-07-30,6.73731523425951
"140940-14",2014-07-31,28.9513105576899
"140940-14",2014-08-01,20.5925864777956
"140940-14",2014-08-02,26.995983163169
"140940-14",2014-08-03,12.3086334447449
"140940-14",2014-08-04,11.1465176265051
"140940-14",2014-08-05,6.4013295462362
"140940-14",2014-08-06,17.8224359246149
"140940-14",2014-08-07,23.1602774849896
"140940-14",2014-08-08,16.5657518340284
"140940-14",2014-08-09,45.1592167506335
"140940-14",2014-08-10,18.8505550174499
"140940-14",2014-08-11,10.0804843845333
"140940-14",2014-08-12,6.64716171985983
"140940-14",2014-08-13,8.29456145314492
"140940-14",2014-08-14,4.94725828852367
"140940-14",2014-08-15,10.1691249101147
"140940-14",2014-08-16,20.8026099335786
"140940-14",2014-08-17,12.857837948604
"140940-14",2014-08-18,16.6449820220598
"140940-14",2014-08-19,28.5894364560475
"140940-14",2014-08-20,32.162916712032
"140940-14",2014-08-21,23.2960910533124
"140940-14",2014-08-22,36.8686393524338
"140940-14",2014-08-23,34.9657586568649
"140940-14",2014-08-24,39.0911399717923
"140940-14",2014-08-25,27.3228110077912
"140940-14",2014-08-26,28.1951621483675
"140940-14",2014-08-27,33.2568863357412
"140940-14",2014-08-28,25.3443958178147
"140940-14",2014-08-29,37.8206254938466
"140940-14",2014-08-30,32.3870581894991
"140940-14",2014-08-31,40.1952215796553
"140960-14",2014-07-01,17.2158275665434
"140960-14",2014-07-02,19.2436296817577
"140960-14",2014-07-03,24.1743630336296
"140960-14",2014-07-04,25.7180701422597
"140960-14",2014-07-05,10.9383183298669
"140960-14",2014-07-06,14.2203759805649
"140960-14",2014-07-07,15.8607406717329
"140960-14",2014-07-08,13.9192429575152
"140960-14",2014-07-09,23.8378744036686
"140960-14",2014-07-10,14.7071105415955
"140960-14",2014-07-11,20.4522027338399
"140960-14",2014-07-12,14.2040274648049
"140960-14",2014-07-13,8.88668015058565
"140960-14",2014-07-14,15.902973987547
"140960-14",2014-07-15,27.3796888482779
"140960-14",2014-07-16,11.603271515971
"140960-14",2014-07-17,9.47368018786098
"140960-14",2014-07-18,11.9431096128861
"140960-14",2014-07-19,18.3353333631447
"140960-14",2014-07-20,9.26429045450721
"140960-14",2014-07-21,10.3090649113877
"140960-14",2014-07-22,5.29835642073092
"140960-14",2014-07-23,14.0098030604558
"140960-14",2014-07-24,9.80808816826685
"140960-14",2014-07-25,13.1349779445482
"140960-14",2014-07-26,20.1461013327004
"140960-14",2014-07-27,13.1772157243013
"140960-14",2014-07-28,16.8246114149937
"140960-14",2014-07-29,15.016224697649
"140960-14",2014-07-30,17.472699253542
"140960-14",2014-07-31,15.2870985689727
"140960-14",2014-08-01,20.997697852479
"140960-14",2014-08-02,31.6936931706784
"140960-14",2014-08-03,36.0059835529947
"140960-14",2014-08-04,39.8065894804019
"140960-14",2014-08-05,30.0885888634831
"140960-14",2014-08-06,23.1542490436999
"140960-14",2014-08-07,27.206391350451
"140960-14",2014-08-08,24.5157245374702
"140960-14",2014-08-09,28.8301107444033
"140960-14",2014-08-10,30.3290091233872
"140960-14",2014-08-11,22.1256541539619
"140960-14",2014-08-12,33.1313241612522
"140960-14",2014-08-13,18.4535276046199
"140960-14",2014-08-14,13.2929364320746
"140960-14",2014-08-15,22.9235765284569
"140960-14",2014-08-16,20.5036159823626
"140960-14",2014-08-17,19.861314823387
"140960-14",2014-08-18,27.4585436219466
"140960-14",2014-08-19,24.4154370422609
"140960-14",2014-08-20,28.4824311405995
"140960-14",2014-08-21,34.7113888266394
"140960-14",2014-08-22,40.7473107929192
"140960-14",2014-08-23,34.5619694985949
"140960-14",2014-08-24,33.0267377091884
"140960-14",2014-08-25,35.3130696698181
"140960-14",2014-08-26,31.4599878995832
"140960-14",2014-08-27,28.4360022658359
"140960-14",2014-08-28,29.3210738037089
"140960-14",2014-08-29,31.3467872630265
"140960-14",2014-08-30,35.5823596988284
"140960-14",2014-08-31,35.0145821474359
"140980-14",2014-07-01,1.12595555647286
"140980-14",2014-07-02,3.3777698620702
"140980-14",2014-07-03,7.8512314215856
"140980-14",2014-07-04,2.50568094412426
"140980-14",2014-07-05,1.93471245846319
"140980-14",2014-07-06,2.0672921857788
"140980-14",2014-07-07,1.5838784061152
"140980-14",2014-07-08,2.20625477632828
"140980-14",2014-07-09,1.45639548388305
"140980-14",2014-07-10,1.18985646780567
"140980-14",2014-07-11,1.81409918091824
"140980-14",2014-07-12,1.23614629408568
"140980-14",2014-07-13,21.1065050241929
"140980-14",2014-07-14,10.0194588933011
"140980-14",2014-07-15,1.65602320751278
"140980-14",2014-07-16,5.78881143474342
"140980-14",2014-07-17,2.29810374106385
"140980-14",2014-07-18,4.77738820651287
"140980-14",2014-07-19,4.42743381288683
"140980-14",2014-07-20,3.99603904971036
"140980-14",2014-07-21,2.09415747261859
"140980-14",2014-07-22,4.11312318590994
"140980-14",2014-07-23,1.84924030530482
"140980-14",2014-07-24,2.99530051679822
"140980-14",2014-07-25,2.43471947078883
"140980-14",2014-07-26,3.68597329957717
"140980-14",2014-07-27,2.05941636045374
"140980-14",2014-07-28,3.82574850150253
"140980-14",2014-07-29,2.79078321670753
"140980-14",2014-07-30,2.67141806694834
"140980-14",2014-07-31,2.96429571713767
"140980-14",2014-08-01,1.79349634233762
"140980-14",2014-08-02,2.40184463191432
"140980-14",2014-08-03,2.24411799188236
"140980-14",2014-08-04,2.63515025786628
"140980-14",2014-08-05,3.48202315462416
"140980-14",2014-08-06,2.98444412031982
"140980-14",2014-08-07,2.97012759685423
"140980-14",2014-08-08,4.24005096956446
"140980-14",2014-08-09,11.7741539053031
"140980-14",2014-08-10,7.71239993669976
"140980-14",2014-08-11,2.6316429545837
"140980-14",2014-08-12,1.99227879860776
"140980-14",2014-08-13,2.62421704850149
"140980-14",2014-08-14,21.936274546919
"140980-14",2014-08-15,38.1015550309217
"140980-14",2014-08-16,23.1173364603906
"140980-14",2014-08-17,28.3710521726726
"140980-14",2014-08-18,10.6508279774768
"140980-14",2014-08-19,2.57863732667287
"140980-14",2014-08-20,2.1938004729739
"140980-14",2014-08-21,2.20915676452792
"140980-14",2014-08-22,2.08310450260229
"140980-14",2014-08-23,5.54664488473832
"140980-14",2014-08-24,11.0606247268975
"140980-14",2014-08-25,6.01346603054407
"140980-14",2014-08-26,3.17251400835803
"140980-14",2014-08-27,3.92694851721018
"140980-14",2014-08-28,3.35466925460928
"140980-14",2014-08-29,4.36642728684757
"140980-14",2014-08-30,1.84564741545843
"140980-14",2014-08-31,1.33891925513243
"141000-14",2014-07-01,12.9239496304554
"141000-14",2014-07-02,13.8416457570868
"141000-14",2014-07-03,25.7435315487393
"141000-14",2014-07-04,22.8608388757469
"141000-14",2014-07-05,16.3057942814447
"141000-14",2014-07-06,22.2565422417634
"141000-14",2014-07-07,12.5222168618751
"141000-14",2014-07-08,15.7845155343777
"141000-14",2014-07-09,15.459205838282
"141000-14",2014-07-10,13.8231646715886
"141000-14",2014-07-11,20.6189679685559
"141000-14",2014-07-12,19.7974494676342
"141000-14",2014-07-13,13.5706729985175
"141000-14",2014-07-14,9.72077385078134
"141000-14",2014-07-15,22.1880779797783
"141000-14",2014-07-16,33.6546542817652
