"IndivYr","Date","AvgGHerb","AvgGShrub"
"140630-14",2014-08-19,25.5249211214185,17.8897162391204
"140630-14",2014-08-20,28.7582899901359,24.3010609629558
"140630-14",2014-08-21,27.4640730499517,14.2911302385324
"140630-14",2014-08-22,27.80967817638,6.72009413977159
"140630-14",2014-08-23,27.6999583883237,0.111297243640428
"140630-14",2014-08-24,29.0710677387947,3.70970303816337
"140630-14",2014-08-25,29.6360925227415,2.04175706516947
"140630-14",2014-08-26,22.396178115129,16.1459595832194
"140630-14",2014-08-27,27.8600203382168,13.8791362594493
"140630-14",2014-08-28,25.8900180636708,4.75212005892798
"140630-14",2014-08-29,14.0469676572891,10.3538039342018
"140630-14",2014-08-30,12.3795292054509,6.36604609221608
"140630-14",2014-08-31,8.06159854291323,3.20590438683137
"140650-14",2014-07-01,39.2046234104852,0.248878817118804
"140650-14",2014-07-02,46.7524378452434,0.110535331039535
"140650-14",2014-07-03,41.9590764864589,0.2071784316754
"140650-14",2014-07-04,37.2456451876799,0.241600668944765
"140650-14",2014-07-05,34.3434999853511,14.7018667630858
"140650-14",2014-07-06,45.3850263726435,0.0484008627765149
"140650-14",2014-07-07,39.9177217474775,0.351969153341383
"140650-14",2014-07-08,49.9450267293104,0.057746294915113
"140650-14",2014-07-09,42.9151693252457,0.0708415497900117
"140650-14",2014-07-10,40.7709568681695,0.025182468092773
"140650-14",2014-07-11,32.7433761357885,27.0720693978155
"140650-14",2014-07-12,36.4699691329665,0.617238800423436
"140650-14",2014-07-13,29.1860345396035,43.0274481061039
"140650-14",2014-07-14,40.3062948469486,0.75503482279248
"140650-14",2014-07-15,32.0603020488765,3.25252586447357
"140650-14",2014-07-16,36.7422986925025,0.384366621300266
"140650-14",2014-07-17,45.2487184496819,0.113332348930174
"140650-14",2014-07-18,43.5760823032794,0.0598732712829583
"140650-14",2014-07-19,34.5956258106901,12.9355127316301
"140650-14",2014-07-20,48.5733373969991,0.0504481625290605
"140650-14",2014-07-21,37.0057759224816,0.104130777089486
"140650-14",2014-07-22,39.2325124977912,0.0905760192213556
"140650-14",2014-07-23,49.9242472445036,0.0282691559285217
"140650-14",2014-07-24,43.5708319767837,0.0341946644601636
"140650-14",2014-07-25,44.4898495220733,1.26278871569208
"140650-14",2014-07-26,38.7805733355327,0.104094250872813
"140650-14",2014-07-27,39.3397852426764,0.383108849059191
"140650-14",2014-07-28,34.5620507856641,6.10762618033765
"140650-14",2014-07-29,13.2903167592671,6.67942846299839
"140650-14",2014-07-30,3.25117196988202,35.0622045666837
"140650-14",2014-07-31,10.7166927783572,16.9001595772447
"140650-14",2014-08-01,35.4639085064419,0.155033350147806
"140650-14",2014-08-02,43.599895023417,0.0249142526416675
"140650-14",2014-08-03,41.4521440816067,0.205578066131337
"140650-14",2014-08-04,44.4780217117995,0.0865720334981736
"140650-14",2014-08-05,38.102054531379,0.968496431441838
"140650-14",2014-08-06,46.6304603415834,0.117653107656635
"140650-14",2014-08-07,29.8332563312514,0.180517850219691
"140650-14",2014-08-08,33.6748015122655,3.91148435504213
"140650-14",2014-08-09,41.5874213648855,0.319447666091003
"140650-14",2014-08-10,39.6953993981081,0.354239214245425
"140650-14",2014-08-11,34.1845952807161,29.6143090873321
"140650-14",2014-08-12,32.0252136849071,9.96688331312127
"140650-14",2014-08-13,35.4552483207195,47.1224631056937
"140650-14",2014-08-14,26.8555751826104,38.8770020719899
"140650-14",2014-08-15,41.7263691371282,1.82870100913163
"140650-14",2014-08-16,38.2821788388186,5.71154552555353
"140650-14",2014-08-17,36.4121121787779,0.517365731691646
"140650-14",2014-08-18,43.264933100214,0.0424374413842978
"140650-14",2014-08-19,39.3752085477172,0.112981258429584
"140650-14",2014-08-20,34.8610415152932,8.137157192496
"140650-14",2014-08-21,37.4893892754357,3.50659938173387
"140650-14",2014-08-22,31.127444016262,16.9615563745871
"140650-14",2014-08-23,31.2380084765228,7.3549197644915
"140650-14",2014-08-24,38.411019457184,7.59841625313133
"140650-14",2014-08-25,34.4525708791022,11.0956704741681
"140650-14",2014-08-26,34.2556093887164,12.2589616348386
"140650-14",2014-08-27,38.3262051792985,46.5284292805551
"140650-14",2014-08-28,36.342920992225,31.1323594258372
"140650-14",2014-08-29,32.1623103640967,11.6013512046687
"140650-14",2014-08-30,30.456802338072,5.86978382451875
"140650-14",2014-08-31,31.3787438220919,23.9917174100321
"140680-14",2014-07-01,23.61028704286,37.4470503374259
"140680-14",2014-07-02,22.1889631638481,14.0706085962707
"140680-14",2014-07-03,11.3866193180778,34.7830023389689
"140680-14",2014-07-04,20.6161678236377,66.9968546422026
"140680-14",2014-07-05,19.3464975070106,54.2878409096971
"140680-14",2014-07-06,10.186282955755,99.8707696758877
"140680-14",2014-07-07,13.9817797396528,53.6786602993191
"140680-14",2014-07-08,11.2529304365891,46.9739635114509
"140680-14",2014-07-09,25.2017590279571,72.7088072959087
"140680-14",2014-07-10,22.9013154945203,33.2258953332929
"140680-14",2014-07-11,24.3745372184307,5.361726758627
"140680-14",2014-07-12,12.1352768505786,37.032715693993
"140680-14",2014-07-13,18.3296752508407,9.69821444531799
"140680-14",2014-07-14,9.06529720903224,38.3371957016762
"140680-14",2014-07-15,8.12503658550161,46.6245882961788
"140680-14",2014-07-16,30.4970951798483,8.55207155309978
"140680-14",2014-07-17,36.8430591488114,2.80089471496796
"140680-14",2014-07-18,18.8846296677531,87.0137303893542
"140680-14",2014-07-19,9.98895824158199,47.5459495646297
"140680-14",2014-07-20,19.4260966910983,53.8162296280549
"140680-14",2014-07-21,14.6079450802524,114.232249194681
"140680-14",2014-07-22,14.2517504135582,22.0930275632286
"140680-14",2014-07-23,10.8496650491733,172.167846415165
"140680-14",2014-07-24,2.23775844918838,238.415955193751
"140680-14",2014-07-25,1.63215375455897,352.438456424874
"140680-14",2014-07-26,3.29180383522012,366.17155067086
"140680-14",2014-07-27,11.7064759439524,82.8550805154148
"140680-14",2014-07-28,27.6303501275493,27.8282401380166
"140680-14",2014-07-29,5.0014566050382,84.1488282515241
"140680-14",2014-07-30,15.6441483644257,10.2978870554074
"140680-14",2014-07-31,14.0170684270568,22.3388547865152
"140680-14",2014-08-01,13.5576059454205,76.1848332510475
"140680-14",2014-08-02,7.16784449953435,59.5131836695322
"140680-14",2014-08-03,1.44739671201168,402.33452607683
"140680-14",2014-08-04,3.26050825308572,359.202603413894
"140680-14",2014-08-05,4.24491103534886,236.260613583964
"140680-14",2014-08-06,28.2685094809905,13.0133277967327
"140680-14",2014-08-07,40.3030349068504,2.05482077971283
"140680-14",2014-08-08,41.338115775417,2.80132287090659
"140680-14",2014-08-09,14.7360644623784,38.5313543761267
"140680-14",2014-08-10,17.8932269461995,54.7732165367463
"140680-14",2014-08-11,13.9498147612819,89.2578661192599
"140680-14",2014-08-12,32.2969972567324,6.87407232379997
"140680-14",2014-08-13,27.4822626727718,9.13003805698988
"140680-14",2014-08-14,22.0703816051686,150.973232787116
"140680-14",2014-08-15,1.30645591515227,631.481860707953
"140680-14",2014-08-16,1.65635336765052,351.905817415199
"140680-14",2014-08-17,2.35278221338519,188.732974722381
"140680-14",2014-08-18,0.941162619407337,364.280426925959
"140680-14",2014-08-19,0.897535900332001,416.055708833041
"140680-14",2014-08-20,4.38070991185842,278.582161443207
"140680-14",2014-08-21,1.51155760107385,263.691017050458
"140680-14",2014-08-22,2.49860148900421,520.673243016381
"140680-14",2014-08-23,1.86321284546749,587.719330975736
"140680-14",2014-08-24,2.67093987836912,387.196304991604
"140680-14",2014-08-25,2.79704945836054,198.837560603209
"140680-14",2014-08-26,2.61046001607221,244.919660571164
"140680-14",2014-08-27,5.84266132432342,227.02490416767
"140680-14",2014-08-28,2.50483487632423,290.418212462351
"140680-14",2014-08-29,3.10369680527196,271.941370257817
"140680-14",2014-08-30,2.72489455229181,91.9027244032495
"140680-14",2014-08-31,1.62212056795904,204.021787859088
"140710-14",2014-07-01,21.264759840453,32.0208771714251
"140710-14",2014-07-02,13.8756289811542,65.2317833241908
"140710-14",2014-07-03,16.763308167699,6.884070005376
"140710-14",2014-07-04,17.8536389311689,3.21884476993762
"140710-14",2014-07-05,12.4671363290873,15.8012537581327
"140710-14",2014-07-06,12.093360137807,10.5750693059563
"140710-14",2014-07-07,19.2887819502743,3.31228801780481
"140710-14",2014-07-08,15.3934263989752,8.56685274273172
"140710-14",2014-07-09,13.3393376616174,14.6244919892192
"140710-14",2014-07-10,18.8962820233783,2.50992876136161
"140710-14",2014-07-11,17.1212945744102,14.5018479741001
"140710-14",2014-07-12,21.6541206167863,4.46596004851691
"140710-14",2014-07-13,13.1638843811552,15.3107910128117
"140710-14",2014-07-14,11.122477196774,48.2021480233777
"140710-14",2014-07-15,19.217313245785,10.3034606038842
"140710-14",2014-07-16,15.9080407646282,8.65616834792313
"140710-14",2014-07-17,10.2542229855334,7.45305260882335
"140710-14",2014-07-18,12.058241855103,6.32342179628817
"140710-14",2014-07-19,6.89056563959935,14.0560922292027
"140710-14",2014-07-20,7.12963585548662,25.2441650870504
"140710-14",2014-07-21,16.2194703125277,8.1640600122217
"140710-14",2014-07-22,13.585061446242,12.9116144657397
"140710-14",2014-07-23,17.6069689670425,11.2151264576617
"140710-14",2014-07-24,20.8510799053589,9.79639397840806
"140710-14",2014-07-25,13.7098809140876,10.4455044038645
"140710-14",2014-07-26,16.7065894448873,21.5973810021021
"140710-14",2014-07-27,18.15720675653,13.5124252100907
"140710-14",2014-07-28,10.3911756908745,20.1997146783565
"140710-14",2014-07-29,10.1516100426886,13.1266455387672
"140710-14",2014-07-30,6.39482550845166,29.7874878934916
"140710-14",2014-07-31,3.31437917127013,33.3294666753384
"140710-14",2014-08-01,10.0165056314318,57.705637050204
"140710-14",2014-08-02,7.30298057768763,23.9502156144018
"140710-14",2014-08-03,20.822738073559,5.10237619630432
"140710-14",2014-08-04,35.1525020884487,0.757337992535438
"140710-14",2014-08-05,28.3462092082557,1.72055904980832
"140710-14",2014-08-06,21.0177894750134,34.3844354156943
"140710-14",2014-08-07,23.4991346170567,16.6800699607364
"140710-14",2014-08-08,13.2340501247248,12.3006997950276
"140710-14",2014-08-09,25.7290785616087,52.3982559837483
"140710-14",2014-08-10,27.3095376807054,6.57713274572599
"140710-14",2014-08-11,15.7474899395256,48.328801021373
"140710-14",2014-08-12,20.1065041227369,33.9713041160933
"140710-14",2014-08-13,25.4575628600705,20.8798385853539
"140710-14",2014-08-14,35.6380860005457,0.0809209562764471
"140710-14",2014-08-15,26.2637548637924,39.1190439795099
"140710-14",2014-08-16,23.3531259209413,2.94499150882979
"140710-14",2014-08-17,30.9545163099416,27.1378582722771
"140710-14",2014-08-18,30.1893534524298,54.0726335701208
"140710-14",2014-08-19,24.5827526660519,40.2549301840361
"140710-14",2014-08-20,30.1747789425869,4.24160134045001
"140710-14",2014-08-21,25.6445046694025,35.3999134283825
"140710-14",2014-08-22,31.527539879523,0.415944843961669
"140710-14",2014-08-23,17.5388473611213,1.6070579329596
"140710-14",2014-08-24,23.3489067487422,26.9008187231016
"140710-14",2014-08-25,35.948103497711,1.39018679804339
"140710-14",2014-08-26,28.8598333877491,0.71064432481776
"140710-14",2014-08-27,30.9525094780364,39.2827787962438
"140710-14",2014-08-28,26.698561960523,4.24621584313668
"140710-14",2014-08-29,22.4081306008221,44.7668824339279
"140710-14",2014-08-30,27.2118416446286,5.72741136279074
"140710-14",2014-08-31,28.8207182152687,0.104944213039047
"140800-14",2014-07-01,5.90555320614868,86.4615102713578
"140800-14",2014-07-02,4.99182208789828,87.4967089459601
"140800-14",2014-07-03,7.6847175551745,96.1901452685154
"140800-14",2014-07-04,10.4428221369869,68.2842275698808
"140800-14",2014-07-05,21.7816667108427,71.1529599821439
"140800-14",2014-07-06,8.24638773550859,131.058397629167
"140800-14",2014-07-07,11.396653881107,124.430402109088
"140800-14",2014-07-08,7.78771548784447,72.696195557089
"140800-14",2014-07-09,10.1530984099404,20.738211226971
"140800-14",2014-07-10,18.7815190824354,115.105929068351
"140800-14",2014-07-11,5.67937087445717,139.86889581517
"140800-14",2014-07-12,7.49885290459321,98.2415043980844
"140800-14",2014-07-13,13.5118156895655,86.3406460932966
"140800-14",2014-07-14,9.51057104459238,87.2907435252571
"140800-14",2014-07-15,9.69985919756697,82.8219555382551
"140800-14",2014-07-16,19.2817966199978,71.1737636294441
"140800-14",2014-07-17,7.09614580520157,89.4191739183156
"140800-14",2014-07-18,21.2679342198356,41.1532843815203
"140800-14",2014-07-19,8.70402498509437,104.40580302792
"140800-14",2014-07-20,11.6218624218815,223.787496375719
"140800-14",2014-07-21,12.6767067639966,686.470948163801
"140800-14",2014-07-22,13.4831857384616,712.5343174921
"140800-14",2014-07-23,11.4908182272435,351.052093822573
"140800-14",2014-07-24,25.54601999027,57.7426079328457
"140800-14",2014-07-25,18.7408724567102,46.6696412626668
"140800-14",2014-07-26,24.2938244431712,77.3424621876428
"140800-14",2014-07-27,10.7973501703558,66.8875018753811
"140800-14",2014-07-28,6.51533244873648,99.7125432208884
"140800-14",2014-07-29,11.0852666028665,104.610863626556
"140800-14",2014-07-30,4.10945072253327,66.7712077486721
"140800-14",2014-07-31,7.64759987396585,62.1933321485025
"140800-14",2014-08-01,20.245937246456,29.6434014096819
"140800-14",2014-08-02,18.4423820152427,480.108051537017
"140800-14",2014-08-03,11.931802791235,328.366139184379
"140800-14",2014-08-04,5.2341929714121,71.5129016104443
"140800-14",2014-08-05,5.88628604413821,110.619332589768
"140800-14",2014-08-06,19.9991533966902,48.2080587379068
"140800-14",2014-08-07,12.9899872136596,55.947705764333
"140800-14",2014-08-08,9.15831242163941,65.6520746463261
"140800-14",2014-08-09,21.9937201447349,51.813462325513
"140800-14",2014-08-10,15.9552139822425,44.6070158479943
"140800-14",2014-08-11,8.00195083668904,488.984927833047
"140800-14",2014-08-12,13.5663671794757,230.296029983397
"140800-14",2014-08-13,18.4831881477886,248.603476538175
"140800-14",2014-08-14,12.4109444365446,463.570862570786
"140800-14",2014-08-15,10.5292972944522,138.169945219109
"140800-14",2014-08-16,16.6489796177705,24.4093835078799
"140800-14",2014-08-17,9.33466037525262,108.801415821403
"140800-14",2014-08-18,4.74145523230635,100.125403298048
"140800-14",2014-08-19,12.1855698966351,71.3200692855587
"140800-14",2014-08-20,6.61461321781467,63.5060438022822
"140800-14",2014-08-21,3.82205614394513,108.163072853597
"140800-14",2014-08-22,3.59519737635796,100.151255854919
"140800-14",2014-08-23,4.37494979574549,117.439130251444
"140800-14",2014-08-24,17.8241266192251,244.170071032256
"140800-14",2014-08-25,12.7603305265873,48.7713251696746
"140800-14",2014-08-26,17.7172198772174,414.896854744574
"140800-14",2014-08-27,14.0018252203781,358.07847760847
"140800-14",2014-08-28,8.04034046336481,33.3283519961478
"140800-14",2014-08-29,10.5005578138301,481.185273729782
"140800-14",2014-08-30,6.42467248151262,377.196151908181
"140800-14",2014-08-31,10.983904334359,301.719744946855
"140850-14",2014-07-01,9.53573064577565,43.5241793091708
"140850-14",2014-07-02,9.22874289425798,121.824818869587
"140850-14",2014-07-03,11.7787963306715,62.8155904019288
"140850-14",2014-07-04,12.1466926876565,56.6447636093803
"140850-14",2014-07-05,24.2554657491029,9.69269000796842
"140850-14",2014-07-06,9.06582756926125,50.7613739453735
"140850-14",2014-07-07,7.7190333204635,74.3294755012349
"140850-14",2014-07-08,18.3072479079477,15.7452997045466
"140850-14",2014-07-09,17.5511782391953,35.2498429803821
"140850-14",2014-07-10,19.7165990829028,19.9156290707522
"140850-14",2014-07-11,19.7791452918307,64.9764121750152
"140850-14",2014-07-12,16.493374538078,12.9527881875214
"140850-14",2014-07-13,10.7104642849295,44.5023899503814
"140850-14",2014-07-14,7.23830016850984,96.7579858915971
"140850-14",2014-07-15,13.0618582777527,19.8803618525351
"140850-14",2014-07-16,16.3108520182279,107.209387474026
"140850-14",2014-07-17,12.2431959563449,84.3576955738436
"140850-14",2014-07-18,13.6661517825596,60.8296667117457
"140850-14",2014-07-19,2.54510496830492,52.660921540732
"140850-14",2014-07-20,10.1481090384097,47.7187767500406
"140850-14",2014-07-21,9.19875078061173,83.2274253897479
"140850-14",2014-07-22,8.40237164488609,100.325622169411
"140850-14",2014-07-23,6.26115777130056,97.6653586873085
"140850-14",2014-07-24,11.2051328787113,16.9587369796468
"140850-14",2014-07-25,7.05503820612518,46.2408611748016
"140850-14",2014-07-26,5.471192798004,103.040614712585
"140850-14",2014-07-27,7.46604980416117,105.394594048616
"140850-14",2014-07-28,14.4603766489684,35.9721723956571
"140850-14",2014-07-29,10.5992164088562,69.5084734164316
"140850-14",2014-07-30,13.2380630577586,16.6849359387432
"140850-14",2014-07-31,2.5616562790616,52.3516874177549
"140850-14",2014-08-01,9.55652046943952,56.3240438586265
"140850-14",2014-08-02,10.024249568545,84.7969002982297
"140850-14",2014-08-03,17.1332235587737,113.15115824295
"140850-14",2014-08-04,3.16151633680893,393.928382587483
"140850-14",2014-08-05,6.82048523812571,273.33267711459
"140850-14",2014-08-06,11.2022102201432,151.524289434475
"140850-14",2014-08-07,10.8652223954407,35.4729472939248
"140850-14",2014-08-08,9.13384963877934,38.6615024688244
"140850-14",2014-08-09,12.6292524346389,18.0622015312751
"140850-14",2014-08-10,10.4159913367368,53.062537721742
"140850-14",2014-08-11,3.5387732204769,157.981763429096
"140850-14",2014-08-12,9.06851485162965,68.9001453569348
"140850-14",2014-08-13,5.13503552726791,132.211483151061
"140850-14",2014-08-14,3.32093821626011,175.110816309852
"140850-14",2014-08-15,8.31896150213169,36.2268016852209
"140850-14",2014-08-16,10.4165764724092,136.863391631951
"140850-14",2014-08-17,7.75631080967958,122.897724133316
"140850-14",2014-08-18,18.2066455627709,41.3478624269079
"140850-14",2014-08-19,11.0589456280704,5.18334638110717
"140850-14",2014-08-20,3.1622025264844,167.72496935469
"140850-14",2014-08-21,4.59377428306787,168.56176543838
"140850-14",2014-08-22,4.87364679470637,211.470520758165
"140850-14",2014-08-23,14.0940143458666,26.6369354685352
"140850-14",2014-08-24,8.26360641247475,48.8121379640698
"140850-14",2014-08-25,6.83589589188953,104.538266579025
"140850-14",2014-08-26,4.63940470540106,93.5022347033301
"140850-14",2014-08-27,4.61688019539695,117.553692578055
"140850-14",2014-08-28,4.77920260979439,15.434144396462
"140850-14",2014-08-29,4.52224189822065,203.818303312225
"140850-14",2014-08-30,12.7379963098555,6.64695064297146
"140850-14",2014-08-31,4.43498418671122,135.787634341661
"140890-14",2014-07-01,30.1427169781601,10.0362726328131
"140890-14",2014-07-02,40.1704841876066,0.0715490643058882
"140890-14",2014-07-03,42.9226863526373,60.8875866273681
"140890-14",2014-07-04,30.6624817132961,209.586042301082
"140890-14",2014-07-05,26.1400486549602,162.211968870537
"140890-14",2014-07-06,20.8531838261419,3.62333223559389
"140890-14",2014-07-07,32.6719626337251,4.33529143496221
"140890-14",2014-07-08,31.6975751167228,0.156857009163234
"140890-14",2014-07-09,29.9701748852648,1.34092337273006
"140890-14",2014-07-10,29.2267227975069,4.30992951671231
"140890-14",2014-07-11,27.3193316026732,19.8453069617831
"140890-14",2014-07-12,17.8243198693651,47.154797112645
"140890-14",2014-07-13,19.5071318345801,35.2689268169626
"140890-14",2014-07-14,25.2505311653616,59.7529058611564
"140890-14",2014-07-15,18.2448411013718,14.2281520371753
"140890-14",2014-07-16,23.4936204887238,2.04106497270096
"140890-14",2014-07-17,22.441125534605,11.1110460326405
"140890-14",2014-07-18,36.9235096830257,0.0891260004629716
"140890-14",2014-07-19,30.1633750901803,4.0565741230471
"140890-14",2014-07-20,29.914430639333,2.3610620063524
"140890-14",2014-07-21,38.4843147444752,2.10203360022274
"140890-14",2014-07-22,37.109682469897,0.317589192483873
"140890-14",2014-07-23,38.731301400844,2.00662966565035
"140890-14",2014-07-24,43.2146177283921,1.01975788907105
"140890-14",2014-07-25,47.4545822798231,0.0727139369143513
"140890-14",2014-07-26,35.4283826990659,28.4761675543706
"140890-14",2014-07-27,31.3600173860797,155.627472889349
"140890-14",2014-07-28,39.720870306276,72.8606502703474
"140890-14",2014-07-29,9.5048362761013,10.0427139976052
"140890-14",2014-07-30,10.1109801970329,4.80096307218757
"140890-14",2014-07-31,17.0964341102589,1.20287565650997
"140890-14",2014-08-01,9.18106992522752,31.2652326796257
"140890-14",2014-08-02,33.0474767911,17.2158863190667
"140890-14",2014-08-03,12.3057985813712,6.02639393601922
"140890-14",2014-08-04,12.347668224536,0.883259949273075
"140890-14",2014-08-05,6.18343606591949,206.712535722123
"140890-14",2014-08-06,16.058696225126,14.6696248401641
"140890-14",2014-08-07,22.9859697395347,3.67266134432365
"140890-14",2014-08-08,14.8472376594153,3.7651984636114
"140890-14",2014-08-09,49.1322765790266,3.90886786796497
"140890-14",2014-08-10,18.6712603221015,3.6843022809006
"140890-14",2014-08-11,10.3621325884732,3.70989976592845
"140890-14",2014-08-12,7.30156365211904,7.44635279445854
"140890-14",2014-08-13,8.2743256333274,272.133671655787
"140890-14",2014-08-14,19.4017197352678,9.72108621914501
"140890-14",2014-08-15,21.4544882842262,72.5727114717825
"140890-14",2014-08-16,7.65613706695819,554.900916312843
"140890-14",2014-08-17,10.5640289266195,271.11261998985
"140890-14",2014-08-18,13.4056512465405,193.406266920719
"140890-14",2014-08-19,20.9480500100749,227.631750575751
"140890-14",2014-08-20,5.50114084220986,284.186774814644
"140890-14",2014-08-21,1.48463697414655,40.2902002733266
"140890-14",2014-08-22,1.13868325558489,41.5471581464821
"140890-14",2014-08-23,3.20934994579993,165.298535474547
"140890-14",2014-08-24,13.9639114013141,383.718108740612
"140890-14",2014-08-25,20.0170416056325,378.066919185359
"140890-14",2014-08-26,8.39438692070854,609.406642742965
"140890-14",2014-08-27,25.0731577656783,180.998945923451
"140890-14",2014-08-28,25.5856021509322,37.3927991609894
"140890-14",2014-08-29,15.8840828289975,313.325067613348
"140890-14",2014-08-30,19.0457670893553,164.42823016335
"140890-14",2014-08-31,6.65352531611319,58.7688622545604
"140900-14",2014-07-01,32.1537500649372,30.5327305511689
"140900-14",2014-07-02,41.3140912947139,0.0792926864740025
"140900-14",2014-07-03,31.6236456273798,14.4924696956699
"140900-14",2014-07-04,31.3852251256756,1.90704434697679
"140900-14",2014-07-05,23.8053900333596,8.12622223802228
"140900-14",2014-07-06,38.2597582857181,80.2535219599834
"140900-14",2014-07-07,28.5370231687682,25.7581911612472
"140900-14",2014-07-08,17.4235382402674,45.3073083085451
"140900-14",2014-07-09,33.451325166081,48.0448203927794
"140900-14",2014-07-10,33.0811484405808,38.3755001858685
"140900-14",2014-07-11,30.1391408594549,130.015929067794
"140900-14",2014-07-12,4.87193851849283,5.69675135941288
"140900-14",2014-07-13,3.38355814696526,4.17952783382433
"140900-14",2014-07-14,2.39757442468764,10.7998421894057
"140900-14",2014-07-15,6.05548683135619,54.0255672617475
"140900-14",2014-07-16,17.7824380723379,20.1397531795714
"140900-14",2014-07-17,24.7330337341984,20.2380909953328
"140900-14",2014-07-18,23.3306088217758,23.9098419866163
"140900-14",2014-07-19,37.292573437908,1.26382350365957
"140900-14",2014-07-20,33.1498607048253,3.19136518187257
"140900-14",2014-07-21,32.6092451334388,0.126107180825839
"140900-14",2014-07-22,39.6947886867122,0.151287473305223
"140900-14",2014-07-23,44.8961138114331,0.480731879670867
"140900-14",2014-07-24,40.2748331133578,1.08654739815679
"140900-14",2014-07-25,44.9497990785522,0.0670605464706092
"140900-14",2014-07-26,30.6783204179845,30.8324807970859
"140900-14",2014-07-27,37.0113038064046,80.3715895321938
"140900-14",2014-07-28,42.7336144929932,51.4919936037649
"140900-14",2014-07-29,44.1574796711732,0.0745436676615849
"140900-14",2014-07-30,35.1497727444808,0.524237438373335
"140900-14",2014-07-31,36.3909204032338,11.4211371072016
"140900-14",2014-08-01,29.9921776528044,31.9117679835858
"140900-14",2014-08-02,36.1976899639826,0.0984977371046336
"140900-14",2014-08-03,34.8540749371421,2.6425331648943
"140900-14",2014-08-04,34.4912312313971,0.146648208105767
"140900-14",2014-08-05,37.7053056265085,2.60896253566772
"140900-14",2014-08-06,38.2000298938006,0.0832084841304257
"140900-14",2014-08-07,45.238043225437,0.128680860597025
"140900-14",2014-08-08,36.7721563736644,1.20389262011238
"140900-14",2014-08-09,30.8928058474754,2.40012398608592
"140900-14",2014-08-10,27.4211042088333,6.50803223347333
"140900-14",2014-08-11,28.4833146722035,15.3728093591727
"140900-14",2014-08-12,28.1023484080234,3.75076159373616
"140900-14",2014-08-13,35.9422817050323,1.14270690822804
"140900-14",2014-08-14,25.0625951124369,1.62299086470971
"140900-14",2014-08-15,32.8445146935779,2.25712706519634
"140900-14",2014-08-16,36.7558907788633,1.39337440803854
"140900-14",2014-08-17,32.8463722186559,2.5013379209207
"140900-14",2014-08-18,34.2484298307136,4.01673651196407
"140900-14",2014-08-19,29.4046000489527,25.8442015897446
"140900-14",2014-08-20,33.9241949559163,2.00286464945051
"140900-14",2014-08-21,34.978288326083,1.17803975619352
"140900-14",2014-08-22,39.4571278650363,0.767043164903285
"140900-14",2014-08-23,44.9198327031832,0.0800345024166357
"140900-14",2014-08-24,31.3911543512835,3.470141838403
"140900-14",2014-08-25,29.9418027249195,0.335351478568604
"140900-14",2014-08-26,35.9129655785163,12.6222981416771
"140900-14",2014-08-27,31.292372713377,130.568256811217
"140900-14",2014-08-28,23.8624563716162,128.002408649896
"140900-14",2014-08-29,36.2625181245576,24.3532217363094
"140900-14",2014-08-30,34.1592762996749,0.500852983553184
"140900-14",2014-08-31,39.8712942078114,0.0941221879627339
"140910-14",2014-07-01,6.37753483755515,3.76032271935241
"140910-14",2014-07-02,7.07357598251632,97.4544197708049
"140910-14",2014-07-03,3.40403652456859,123.131617371567
"140910-14",2014-07-04,9.57050074747783,16.3369988645423
"140910-14",2014-07-05,18.6241921900519,24.5360910029591
"140910-14",2014-07-06,22.9338703405236,24.5616384920027
"140910-14",2014-07-07,22.0284559284913,10.5439281427935
"140910-14",2014-07-08,24.9047366890952,34.8720282857765
"140910-14",2014-07-09,28.3776403472562,59.1435628839197
"140910-14",2014-07-10,4.00114663144363,156.48159033697
"140910-14",2014-07-11,28.5631951761064,6.16458167726586
"140910-14",2014-07-12,25.5273989811726,7.45518125779278
"140910-14",2014-07-13,26.9014078768617,89.4687645010521
"140910-14",2014-07-14,18.5645554090773,34.4176546819387
"140910-14",2014-07-15,19.3126114494692,97.9852584522465
"140910-14",2014-07-16,28.9289254553683,12.8994859414899
"140910-14",2014-07-17,17.2326167887188,169.590777646639
"140910-14",2014-07-18,4.62136389039352,167.373344102076
"140910-14",2014-07-19,16.695461034776,163.799801850654
"140910-14",2014-07-20,15.7562271275393,59.1077101568516
"140910-14",2014-07-21,19.0677653492597,64.3516678003713
"140910-14",2014-07-22,15.8639488843479,9.97648025786669
"140910-14",2014-07-23,30.4409280308798,30.746072133986
"140910-14",2014-07-24,27.3456194023855,68.6597263721868
"140910-14",2014-07-25,28.584421141399,63.4875021689865
"140910-14",2014-07-26,12.3336953665931,32.7986049237293
"140910-14",2014-07-27,11.5984931310831,20.3780074486784
"140910-14",2014-07-28,8.99782959265314,42.3599594190854
"140910-14",2014-07-29,7.3223291083117,202.915546516658
"140910-14",2014-07-30,10.0740865222974,12.5629985687934
"140910-14",2014-07-31,9.81177038949451,78.138189228746
"140910-14",2014-08-01,12.1918733583736,79.0493424907052
"140910-14",2014-08-02,16.7916277723635,5.04303592024934
"140910-14",2014-08-03,9.08628763890705,77.0781561107033
"140910-14",2014-08-04,5.92766736021869,41.7074203492807
"140910-14",2014-08-05,3.86187562066887,54.3837154262737
"140910-14",2014-08-06,6.94727081720177,72.9731429150107
"140910-14",2014-08-07,6.7242197492612,49.1966484296054
"140910-14",2014-08-08,10.5917545410145,50.5933912533303
